026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:07.445566Z  INFO ground_control: telemetry: roll=0.5 pitch=1.0 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(157, 145, 165, 145)
2026-07-18T02:33:07.457549Z  INFO ground_control: throttle: 21
2026-07-18T02:33:07.477629Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(164, 159, 173, 158)
2026-07-18T02:33:07.481546Z  INFO ground_control: throttle: 22
2026-07-18T02:33:07.493547Z  INFO ground_control: throttle: 22
2026-07-18T02:33:07.498973Z  INFO ground_control: telemetry: roll=0.6 pitch=0.8 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(209, 197, 216, 195)
2026-07-18T02:33:07.519035Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(204, 198, 216, 198)
2026-07-18T02:33:07.539106Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(214, 207, 227, 209)
2026-07-18T02:33:07.545557Z  INFO ground_control: throttle: 22
2026-07-18T02:33:07.556796Z  INFO ground_control: throttle: 23
2026-07-18T02:33:07.561174Z  INFO ground_control: telemetry: roll=0.6 pitch=0.7 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(229, 218, 237, 215)
2026-07-18T02:33:07.561180Z  INFO ground_control: throttle: 23
2026-07-18T02:33:07.565547Z  INFO ground_control: throttle: 24
2026-07-18T02:33:07.572222Z  INFO ground_control: telemetry: roll=0.6 pitch=0.9 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(228, 216, 239, 215)
2026-07-18T02:33:07.577549Z  INFO ground_control: throttle: 25
2026-07-18T02:33:07.585551Z  INFO ground_control: throttle: 25
2026-07-18T02:33:07.589544Z  INFO ground_control: throttle: 26
2026-07-18T02:33:07.589552Z  INFO ground_control: telemetry: roll=0.6 pitch=1.0 yaw=143.2 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(227, 214, 242, 215)
